x,y
9.612,2.76
9.61,2.768
9.607,2.776
9.605,2.784
9.603,2.792
9.6,2.8
9.598,2.808
9.596,2.816
9.593,2.824
9.591,2.832
9.589,2.84
9.586,2.848
9.584,2.856
9.582,2.864
9.579,2.872
9.577,2.88
9.574,2.888
9.572,2.896
9.57,2.904
9.567,2.912
9.565,2.92
9.562,2.928
9.56,2.936
9.557,2.944
9.555,2.952
9.552,2.96
9.55,2.968
9.547,2.976
9.545,2.984
9.542,2.992
9.54,3.0
9.537,3.008
9.535,3.016
9.532,3.024
9.53,3.032
9.527,3.04
9.525,3.048
9.522,3.056
9.52,3.064
9.517,3.072
9.514,3.08
9.512,3.088
9.509,3.096
9.507,3.104
9.504,3.112
9.501,3.12
9.499,3.128
9.496,3.136
9.493,3.144
9.491,3.152
9.488,3.16
9.485,3.168
9.483,3.176
9.48,3.184
9.477,3.192
9.475,3.2
9.472,3.208
9.469,3.216
9.467,3.224
9.464,3.232
9.461,3.24
9.458,3.248
9.456,3.256
9.453,3.264
9.45,3.272
9.447,3.28
9.444,3.288
9.442,3.296
9.439,3.304
9.436,3.312
9.433,3.32
9.43,3.328
9.428,3.336
9.425,3.344
9.422,3.352
9.419,3.36
9.416,3.368
9.413,3.376
9.411,3.384
9.408,3.392
9.405,3.4
9.402,3.408
9.399,3.416
9.396,3.424
9.393,3.432
9.39,3.44
9.387,3.448
9.384,3.456
9.381,3.464
9.378,3.472
9.375,3.48
9.372,3.488
9.369,3.496
9.367,3.504
9.364,3.512
9.36,3.52
9.357,3.528
9.354,3.536
9.351,3.544
9.348,3.552
9.345,3.56
9.342,3.568
9.339,3.576
9.336,3.584
9.333,3.592
9.33,3.6
9.327,3.608
9.324,3.616
9.321,3.624
9.318,3.632
9.314,3.64
9.311,3.648
9.308,3.656
9.305,3.664
9.302,3.672
9.299,3.68
9.296,3.688
9.292,3.696
9.289,3.704
9.286,3.712
9.283,3.72
9.28,3.728
9.276,3.736
9.273,3.744
9.27,3.752
9.267,3.76
9.263,3.768
9.26,3.776
9.257,3.784
9.254,3.792
9.25,3.8
9.247,3.808
9.244,3.816
9.24,3.824
9.237,3.832
9.234,3.84
9.23,3.848
9.227,3.856
9.224,3.864
9.22,3.872
9.217,3.88
9.214,3.888
9.21,3.896
9.207,3.904
9.204,3.912
9.2,3.92
9.197,3.928
9.193,3.936
9.19,3.944
9.186,3.952
9.183,3.96
9.18,3.968
9.176,3.976
9.173,3.984
9.169,3.992
9.166,4.0
9.162,4.008
9.159,4.016
9.155,4.024
9.152,4.032
9.148,4.04
9.145,4.048
9.141,4.056
9.137,4.064
9.134,4.072
9.13,4.08
9.127,4.088
9.123,4.096
9.12,4.104
9.116,4.112
9.112,4.12
9.109,4.128
9.105,4.136
9.101,4.144
9.098,4.152
9.094,4.16
9.09,4.168
9.087,4.176
9.083,4.184
9.079,4.192
9.076,4.2
9.072,4.208
9.068,4.216
9.065,4.224
9.061,4.232
9.057,4.24
9.053,4.248
9.05,4.256
9.046,4.264
9.042,4.272
9.038,4.28
9.034,4.288
9.031,4.296
9.027,4.304
9.023,4.312
9.019,4.32
9.015,4.328
9.012,4.336
9.008,4.344
9.004,4.352
9.0,4.36
8.996,4.368
8.992,4.376
8.988,4.384
8.984,4.392
8.98,4.4
8.977,4.408
8.973,4.416
8.969,4.424
8.965,4.432
8.961,4.44
8.957,4.448
8.953,4.456
8.949,4.464
8.945,4.472
8.941,4.48
8.937,4.488
8.933,4.496
8.929,4.504
8.925,4.512
8.921,4.52
8.917,4.528
8.913,4.536
8.908,4.544
8.904,4.552
8.9,4.56
8.896,4.568
8.892,4.576
8.888,4.584
8.884,4.592
8.88,4.6
8.876,4.608
8.871,4.616
8.867,4.624
8.863,4.632
8.859,4.64
8.855,4.648
8.85,4.656
8.846,4.664
8.842,4.672
8.838,4.68
8.834,4.688
8.829,4.696
8.825,4.704
8.821,4.712
8.816,4.72
8.812,4.728
8.808,4.736
8.804,4.744
8.799,4.752
8.795,4.76
8.791,4.768
8.786,4.776
8.782,4.784
8.778,4.792
8.773,4.8
8.769,4.808
8.764,4.816
8.76,4.824
8.756,4.832
8.751,4.84
8.747,4.848
8.742,4.856
8.738,4.864
8.733,4.872
8.729,4.88
8.724,4.888
8.72,4.896
8.715,4.904
8.711,4.912
8.706,4.92
8.702,4.928
8.697,4.936
8.693,4.944
8.688,4.952
8.684,4.96
8.679,4.968
8.675,4.976
8.67,4.984
8.665,4.992
8.661,5.0
8.656,5.008
8.651,5.016
8.647,5.024
8.642,5.032
8.638,5.04
8.633,5.048
8.628,5.056
8.623,5.064
8.619,5.072
8.614,5.08
8.609,5.088
8.605,5.096
8.6,5.104
8.595,5.112
8.59,5.12
8.586,5.128
8.581,5.136
8.576,5.144
8.571,5.152
8.566,5.16
8.562,5.168
8.557,5.176
8.552,5.184
8.547,5.192
8.542,5.2
8.537,5.208
8.532,5.216
8.528,5.224
8.523,5.232
8.518,5.24
8.513,5.248
8.508,5.256
8.503,5.264
8.498,5.272
8.493,5.28
8.488,5.288
8.483,5.296
8.478,5.304
8.473,5.312
8.468,5.32
8.463,5.328
8.458,5.336
8.453,5.344
8.448,5.352
8.443,5.36
8.438,5.368
8.432,5.376
8.427,5.384
8.422,5.392
8.417,5.4
8.412,5.408
8.407,5.416
8.402,5.424
8.397,5.432
8.391,5.44
8.386,5.448
8.381,5.456
8.376,5.464
8.371,5.472
8.365,5.48
8.36,5.488
8.355,5.496
8.35,5.504
8.344,5.512
8.339,5.52
8.334,5.528
8.328,5.536
8.323,5.544
8.318,5.552
8.312,5.56
8.307,5.568
8.302,5.576
8.296,5.584
8.291,5.592
8.285,5.6
8.28,5.608
8.275,5.616
8.269,5.624
8.264,5.632
8.258,5.64
8.253,5.648
8.247,5.656
8.242,5.664
8.236,5.672
8.231,5.68
8.225,5.688
8.22,5.696
8.214,5.704
8.209,5.712
8.203,5.72
8.197,5.728
8.192,5.736
8.186,5.744
8.181,5.752
8.175,5.76
8.169,5.768
8.164,5.776
8.158,5.784
8.152,5.792
8.147,5.8
8.141,5.808
8.135,5.816
8.13,5.824
8.124,5.832
8.118,5.84
8.112,5.848
8.107,5.856
8.101,5.864
8.095,5.872
8.089,5.88
8.083,5.888
8.077,5.896
8.072,5.904
8.066,5.912
8.06,5.92
8.054,5.928
8.048,5.936
8.042,5.944
8.036,5.952
8.03,5.96
8.024,5.968
8.018,5.976
8.012,5.984
8.006,5.992
8.0,6.0
7.994,6.008
7.988,6.016
7.982,6.024
7.976,6.032
7.97,6.04
7.964,6.048
7.958,6.056
7.952,6.064
7.946,6.072
7.94,6.08
7.934,6.088
7.928,6.096
7.921,6.104
7.915,6.112
7.909,6.12
7.903,6.128
7.897,6.136
7.89,6.144
7.884,6.152
7.878,6.16
7.872,6.168
7.865,6.176
7.859,6.184
7.853,6.192
7.847,6.2
7.84,6.208
7.834,6.216
7.827,6.224
7.821,6.232
7.815,6.24
7.808,6.248
7.802,6.256
7.796,6.264
7.789,6.272
7.783,6.28
7.776,6.288
7.77,6.296
7.763,6.304
7.757,6.312
7.75,6.32
7.744,6.328
7.737,6.336
7.731,6.344
7.724,6.352
7.717,6.36
7.711,6.368
7.704,6.376
7.698,6.384
7.691,6.392
7.684,6.4
7.678,6.408
7.671,6.416
7.664,6.424
7.657,6.432
7.651,6.44
7.644,6.448
7.637,6.456
7.63,6.464
7.624,6.472
7.617,6.48
7.61,6.488
7.603,6.496
7.596,6.504
7.59,6.512
7.583,6.52
7.576,6.528
7.569,6.536
7.562,6.544
7.555,6.552
7.548,6.56
7.541,6.568
7.534,6.576
7.527,6.584
7.52,6.592
7.513,6.6
7.506,6.608
7.499,6.616
7.492,6.624
7.485,6.632
7.478,6.64
7.471,6.648
7.464,6.656
7.456,6.664
7.449,6.672
7.442,6.68
7.435,6.688
7.428,6.696
7.42,6.704
7.413,6.712
7.406,6.72
7.399,6.728
7.391,6.736
7.384,6.744
7.377,6.752
7.37,6.76
7.362,6.768
7.355,6.776
7.347,6.784
7.34,6.792
7.333,6.8
7.325,6.808
7.318,6.816
7.31,6.824
7.303,6.832
7.295,6.84
7.288,6.848
7.28,6.856
7.273,6.864
7.265,6.872
7.258,6.88
7.25,6.888
7.242,6.896
7.235,6.904
7.227,6.912
7.219,6.92
7.212,6.928
7.204,6.936
7.196,6.944
7.189,6.952
7.181,6.96
7.173,6.968
7.165,6.976
7.158,6.984
7.15,6.992
7.142,7.0
7.134,7.008
7.126,7.016
7.118,7.024
7.11,7.032
7.102,7.04
7.095,7.048
7.087,7.056
7.079,7.064
7.071,7.072
7.063,7.08
7.055,7.088
7.047,7.096
7.038,7.104
7.03,7.112
7.022,7.12
7.014,7.128
7.006,7.136
6.998,7.144
6.99,7.152
6.982,7.16
6.973,7.168
6.965,7.176
6.957,7.184
6.949,7.192
6.94,7.2
6.932,7.208
6.924,7.216
6.915,7.224
6.907,7.232
6.898,7.24
6.89,7.248
6.882,7.256
6.873,7.264
6.865,7.272
6.856,7.28
6.848,7.288
6.839,7.296
6.831,7.304
6.822,7.312
6.814,7.32
6.805,7.328
6.796,7.336
6.788,7.344
6.779,7.352
6.77,7.36
6.762,7.368
6.753,7.376
6.744,7.384
6.735,7.392
6.727,7.4
6.718,7.408
6.709,7.416
6.7,7.424
6.691,7.432
6.682,7.44
6.673,7.448
6.664,7.456
6.655,7.464
6.646,7.472
6.637,7.48
6.628,7.488
6.619,7.496
6.61,7.504
6.601,7.512
6.592,7.52
6.583,7.528
6.574,7.536
6.565,7.544
6.555,7.552
6.546,7.56
6.537,7.568
6.528,7.576
6.518,7.584
6.509,7.592
6.5,7.6
6.49,7.608
6.481,7.616
6.472,7.624
6.462,7.632
6.453,7.64
6.443,7.648
6.434,7.656
6.424,7.664
6.415,7.672
6.405,7.68
6.395,7.688
6.386,7.696
6.376,7.704
6.366,7.712
6.357,7.72
6.347,7.728
6.337,7.736
6.327,7.744
6.318,7.752
6.308,7.76
6.298,7.768
6.288,7.776
6.278,7.784
6.268,7.792
6.258,7.8
6.248,7.808
6.238,7.816
6.228,7.824
6.218,7.832
6.208,7.84
6.198,7.848
6.188,7.856
6.178,7.864
6.167,7.872
6.157,7.88
6.147,7.888
6.137,7.896
6.126,7.904
6.116,7.912
6.106,7.92
6.095,7.928
6.085,7.936
6.074,7.944
6.064,7.952
6.053,7.96
6.043,7.968
6.032,7.976
6.022,7.984
6.011,7.992
6.0,8.0
5.99,8.008
5.979,8.016
5.968,8.024
5.958,8.032
5.947,8.04
5.936,8.048
5.925,8.056
5.914,8.064
5.903,8.072
5.892,8.08
5.881,8.088
5.87,8.096
5.859,8.104
5.848,8.112
5.837,8.12
5.826,8.128
5.815,8.136
5.804,8.144
5.792,8.152
5.781,8.16
5.77,8.168
5.758,8.176
5.747,8.184
5.736,8.192
5.724,8.2
5.713,8.208
5.701,8.216
5.69,8.224
5.678,8.232
5.666,8.24
5.655,8.248
5.643,8.256
5.631,8.264
5.62,8.272
5.608,8.28
5.596,8.288
5.584,8.296
5.572,8.304
5.56,8.312
5.548,8.32
5.536,8.328
5.524,8.336
5.512,8.344
5.5,8.352
5.488,8.36
5.476,8.368
5.463,8.376
5.451,8.384
5.439,8.392
5.426,8.4
5.414,8.408
5.402,8.416
5.389,8.424
5.376,8.432
5.364,8.44
5.351,8.448
5.339,8.456
5.326,8.464
5.313,8.472
5.3,8.48
5.288,8.488
5.275,8.496
5.262,8.504
5.249,8.512
5.236,8.52
5.223,8.528
5.21,8.536
5.197,8.544
5.183,8.552
5.17,8.56
5.157,8.568
5.144,8.576
5.13,8.584
5.117,8.592
5.103,8.6
5.09,8.608
5.076,8.616
5.063,8.624
5.049,8.632
5.035,8.64
5.022,8.648
5.008,8.656
4.994,8.664
4.98,8.672
4.966,8.68
4.952,8.688
4.938,8.696
4.924,8.704
4.91,8.712
4.896,8.72
4.881,8.728
4.867,8.736
4.853,8.744
4.838,8.752
4.824,8.76
4.809,8.768
4.794,8.776
4.78,8.784
4.765,8.792
4.75,8.8
4.735,8.808
4.72,8.816
4.705,8.824
4.69,8.832
4.675,8.84
4.66,8.848
4.645,8.856
4.63,8.864
4.614,8.872
4.599,8.88
4.583,8.888
4.568,8.896
4.552,8.904
4.537,8.912
4.521,8.92
4.505,8.928
4.489,8.936
4.473,8.944
4.457,8.952
4.441,8.96
4.425,8.968
4.409,8.976
4.392,8.984
4.376,8.992
4.359,9.0
4.343,9.008
4.326,9.016
4.309,9.024
4.293,9.032
4.276,9.04
4.259,9.048
4.242,9.056
4.225,9.064
4.207,9.072
4.19,9.08
4.173,9.088
4.155,9.096
4.138,9.104
4.12,9.112
4.102,9.12
4.085,9.128
4.067,9.136
4.049,9.144
4.03,9.152
4.012,9.16
3.994,9.168
3.976,9.176
3.957,9.184
3.938,9.192
3.92,9.2
3.901,9.208
3.882,9.216
3.863,9.224
3.844,9.232
3.824,9.24
3.805,9.248
3.786,9.256
3.766,9.264
3.746,9.272
3.726,9.28
3.706,9.288
3.686,9.296
3.666,9.304
3.646,9.312
3.625,9.32
3.604,9.328
3.584,9.336
3.563,9.344
3.542,9.352
3.521,9.36
3.499,9.368
3.478,9.376
3.456,9.384
3.434,9.392
3.412,9.4
3.39,9.408
3.368,9.416
3.345,9.424
3.323,9.432
3.3,9.44
3.277,9.448
3.254,9.456
3.23,9.464
3.207,9.472
3.183,9.48
3.159,9.488
3.135,9.496
3.111,9.504
3.086,9.512
3.061,9.52
3.036,9.528
3.011,9.536
2.986,9.544
2.96,9.552
2.934,9.56
2.908,9.568
2.882,9.576
2.855,9.584
2.828,9.592
2.801,9.6
2.773,9.608
2.745,9.616
2.717,9.624
2.688,9.632
2.66,9.64
2.63,9.648
2.601,9.656
2.571,9.664
2.541,9.672
2.51,9.68
2.479,9.688
2.447,9.696
2.416,9.704
2.383,9.712
2.35,9.72
2.317,9.728
2.283,9.736
2.249,9.744
2.214,9.752
2.178,9.76
2.142,9.768
2.105,9.776
2.068,9.784
2.029,9.792
1.99,9.8
1.951,9.808
1.91,9.816
1.868,9.824
1.826,9.832
1.782,9.84
1.737,9.848
1.691,9.856
1.644,9.864
1.595,9.872
1.545,9.88
1.493,9.888
1.439,9.896
1.383,9.904
1.324,9.912
1.263,9.92
1.198,9.928
1.13,9.936
1.057,9.944
0.979,9.952
0.894,9.96
0.8,9.968
0.693,9.976
0.566,9.984
0.4,9.992
0.0,10.0
-0.4,9.992
-0.566,9.984
-0.693,9.976
-0.8,9.968
-0.894,9.96
-0.979,9.952
-1.057,9.944
-1.13,9.936
-1.198,9.928
-1.263,9.92
-1.324,9.912
-1.383,9.904
-1.439,9.896
-1.493,9.888
-1.545,9.88
-1.595,9.872
-1.644,9.864
-1.691,9.856
-1.737,9.848
-1.782,9.84
-1.826,9.832
-1.868,9.824
-1.91,9.816
-1.951,9.808
-1.99,9.8
-2.029,9.792
-2.068,9.784
-2.105,9.776
-2.142,9.768
-2.178,9.76
-2.214,9.752
-2.249,9.744
-2.283,9.736
-2.317,9.728
-2.35,9.72
-2.383,9.712
-2.416,9.704
-2.447,9.696
-2.479,9.688
-2.51,9.68
-2.541,9.672
-2.571,9.664
-2.601,9.656
-2.63,9.648
-2.66,9.64
-2.688,9.632
-2.717,9.624
-2.745,9.616
-2.773,9.608
-2.801,9.6
-2.828,9.592
-2.855,9.584
-2.882,9.576
-2.908,9.568
-2.934,9.56
-2.96,9.552
-2.986,9.544
-3.011,9.536
-3.036,9.528
-3.061,9.52
-3.086,9.512
-3.111,9.504
-3.135,9.496
-3.159,9.488
-3.183,9.48
-3.207,9.472
-3.23,9.464
-3.254,9.456
-3.277,9.448
-3.3,9.44
-3.323,9.432
-3.345,9.424
-3.368,9.416
-3.39,9.408
-3.412,9.4
-3.434,9.392
-3.456,9.384
-3.478,9.376
-3.499,9.368
-3.521,9.36
-3.542,9.352
-3.563,9.344
-3.584,9.336
-3.604,9.328
-3.625,9.32
-3.646,9.312
-3.666,9.304
-3.686,9.296
-3.706,9.288
-3.726,9.28
-3.746,9.272
-3.766,9.264
-3.786,9.256
-3.805,9.248
-3.824,9.24
-3.844,9.232
-3.863,9.224
-3.882,9.216
-3.901,9.208
-3.92,9.2
-3.938,9.192
-3.957,9.184
-3.976,9.176
-3.994,9.168
-4.012,9.16
-4.03,9.152
-4.049,9.144
-4.067,9.136
-4.085,9.128
-4.102,9.12
-4.12,9.112
-4.138,9.104
-4.155,9.096
-4.173,9.088
-4.19,9.08
-4.207,9.072
-4.225,9.064
-4.242,9.056
-4.259,9.048
-4.276,9.04
-4.293,9.032
-4.309,9.024
-4.326,9.016
-4.343,9.008
-4.359,9.0
-4.376,8.992
-4.392,8.984
-4.409,8.976
-4.425,8.968
-4.441,8.96
-4.457,8.952
-4.473,8.944
-4.489,8.936
-4.505,8.928
-4.521,8.92
-4.537,8.912
-4.552,8.904
-4.568,8.896
-4.583,8.888
-4.599,8.88
-4.614,8.872
-4.63,8.864
-4.645,8.856
-4.66,8.848
-4.675,8.84
-4.69,8.832
-4.705,8.824
-4.72,8.816
-4.735,8.808
-4.75,8.8
-4.765,8.792
-4.78,8.784
-4.794,8.776
-4.809,8.768
-4.824,8.76
-4.838,8.752
-4.853,8.744
-4.867,8.736
-4.881,8.728
-4.896,8.72
-4.91,8.712
-4.924,8.704
-4.938,8.696
-4.952,8.688
-4.966,8.68
-4.98,8.672
-4.994,8.664
-5.008,8.656
-5.022,8.648
-5.035,8.64
-5.049,8.632
-5.063,8.624
-5.076,8.616
-5.09,8.608
-5.103,8.6
-5.117,8.592
-5.13,8.584
-5.144,8.576
-5.157,8.568
-5.17,8.56
-5.183,8.552
-5.197,8.544
-5.21,8.536
-5.223,8.528
-5.236,8.52
-5.249,8.512
-5.262,8.504
-5.275,8.496
-5.288,8.488
-5.3,8.48
-5.313,8.472
-5.326,8.464
-5.339,8.456
-5.351,8.448
-5.364,8.44
-5.376,8.432
-5.389,8.424
-5.402,8.416
-5.414,8.408
-5.426,8.4
-5.439,8.392
-5.451,8.384
-5.463,8.376
-5.476,8.368
-5.488,8.36
-5.5,8.352
-5.512,8.344
-5.524,8.336
-5.536,8.328
-5.548,8.32
-5.56,8.312
-5.572,8.304
-5.584,8.296
-5.596,8.288
-5.608,8.28
-5.62,8.272
-5.631,8.264
-5.643,8.256
-5.655,8.248
-5.666,8.24
-5.678,8.232
-5.69,8.224
-5.701,8.216
-5.713,8.208
-5.724,8.2
-5.736,8.192
-5.747,8.184
-5.758,8.176
-5.77,8.168
-5.781,8.16
-5.792,8.152
-5.804,8.144
-5.815,8.136
-5.826,8.128
-5.837,8.12
-5.848,8.112
-5.859,8.104
-5.87,8.096
-5.881,8.088
-5.892,8.08
-5.903,8.072
-5.914,8.064
-5.925,8.056
-5.936,8.048
-5.947,8.04
-5.958,8.032
-5.968,8.024
-5.979,8.016
-5.99,8.008
-6.0,8.0
-6.011,7.992
-6.022,7.984
-6.032,7.976
-6.043,7.968
-6.053,7.96
-6.064,7.952
-6.074,7.944
-6.085,7.936
-6.095,7.928
-6.106,7.92
-6.116,7.912
-6.126,7.904
-6.137,7.896
-6.147,7.888
-6.157,7.88
-6.167,7.872
-6.178,7.864
-6.188,7.856
-6.198,7.848
-6.208,7.84
-6.218,7.832
-6.228,7.824
-6.238,7.816
-6.248,7.808
-6.258,7.8
-6.268,7.792
-6.278,7.784
-6.288,7.776
-6.298,7.768
-6.308,7.76
-6.318,7.752
-6.327,7.744
-6.337,7.736
-6.347,7.728
-6.357,7.72
-6.366,7.712
-6.376,7.704
-6.386,7.696
-6.395,7.688
-6.405,7.68
-6.415,7.672
-6.424,7.664
-6.434,7.656
-6.443,7.648
-6.453,7.64
-6.462,7.632
-6.472,7.624
-6.481,7.616
-6.49,7.608
-6.5,7.6
-6.509,7.592
-6.518,7.584
-6.528,7.576
-6.537,7.568
-6.546,7.56
-6.555,7.552
-6.565,7.544
-6.574,7.536
-6.583,7.528
-6.592,7.52
-6.601,7.512
-6.61,7.504
-6.619,7.496
-6.628,7.488
-6.637,7.48
-6.646,7.472
-6.655,7.464
-6.664,7.456
-6.673,7.448
-6.682,7.44
-6.691,7.432
-6.7,7.424
-6.709,7.416
-6.718,7.408
-6.727,7.4
-6.735,7.392
-6.744,7.384
-6.753,7.376
-6.762,7.368
-6.77,7.36
-6.779,7.352
-6.788,7.344
-6.796,7.336
-6.805,7.328
-6.814,7.32
-6.822,7.312
-6.831,7.304
-6.839,7.296
-6.848,7.288
-6.856,7.28
-6.865,7.272
-6.873,7.264
-6.882,7.256
-6.89,7.248
-6.898,7.24
-6.907,7.232
-6.915,7.224
-6.924,7.216
-6.932,7.208
-6.94,7.2
-6.949,7.192
-6.957,7.184
-6.965,7.176
-6.973,7.168
-6.982,7.16
-6.99,7.152
-6.998,7.144
-7.006,7.136
-7.014,7.128
-7.022,7.12
-7.03,7.112
-7.038,7.104
-7.047,7.096
-7.055,7.088
-7.063,7.08
-7.071,7.072
-7.079,7.064
-7.087,7.056
-7.095,7.048
-7.102,7.04
-7.11,7.032
-7.118,7.024
-7.126,7.016
-7.134,7.008
-7.142,7.0
-7.15,6.992
-7.158,6.984
-7.165,6.976
-7.173,6.968
-7.181,6.96
-7.189,6.952
-7.196,6.944
-7.204,6.936
-7.212,6.928
-7.219,6.92
-7.227,6.912
-7.235,6.904
-7.242,6.896
-7.25,6.888
-7.258,6.88
-7.265,6.872
-7.273,6.864
-7.28,6.856
-7.288,6.848
-7.295,6.84
-7.303,6.832
-7.31,6.824
-7.318,6.816
-7.325,6.808
-7.333,6.8
-7.34,6.792
-7.347,6.784
-7.355,6.776
-7.362,6.768
-7.37,6.76
-7.377,6.752
-7.384,6.744
-7.391,6.736
-7.399,6.728
-7.406,6.72
-7.413,6.712
-7.42,6.704
-7.428,6.696
-7.435,6.688
-7.442,6.68
-7.449,6.672
-7.456,6.664
-7.464,6.656
-7.471,6.648
-7.478,6.64
-7.485,6.632
-7.492,6.624
-7.499,6.616
-7.506,6.608
-7.513,6.6
-7.52,6.592
-7.527,6.584
-7.534,6.576
-7.541,6.568
-7.548,6.56
-7.555,6.552
-7.562,6.544
-7.569,6.536
-7.576,6.528
-7.583,6.52
-7.59,6.512
-7.596,6.504
-7.603,6.496
-7.61,6.488
-7.617,6.48
-7.624,6.472
-7.63,6.464
-7.637,6.456
-7.644,6.448
-7.651,6.44
-7.657,6.432
-7.664,6.424
-7.671,6.416
-7.678,6.408
-7.684,6.4
-7.691,6.392
-7.698,6.384
-7.704,6.376
-7.711,6.368
-7.717,6.36
-7.724,6.352
-7.731,6.344
-7.737,6.336
-7.744,6.328
-7.75,6.32
-7.757,6.312
-7.763,6.304
-7.77,6.296
-7.776,6.288
-7.783,6.28
-7.789,6.272
-7.796,6.264
-7.802,6.256
-7.808,6.248
-7.815,6.24
-7.821,6.232
-7.827,6.224
-7.834,6.216
-7.84,6.208
-7.847,6.2
-7.853,6.192
-7.859,6.184
-7.865,6.176
-7.872,6.168
-7.878,6.16
-7.884,6.152
-7.89,6.144
-7.897,6.136
-7.903,6.128
-7.909,6.12
-7.915,6.112
-7.921,6.104
-7.928,6.096
-7.934,6.088
-7.94,6.08
-7.946,6.072
-7.952,6.064
-7.958,6.056
-7.964,6.048
-7.97,6.04
-7.976,6.032
-7.982,6.024
-7.988,6.016
-7.994,6.008
-8.0,6.0
-8.006,5.992
-8.012,5.984
-8.018,5.976
-8.024,5.968
-8.03,5.96
-8.036,5.952
-8.042,5.944
-8.048,5.936
-8.054,5.928
-8.06,5.92
-8.066,5.912
-8.072,5.904
-8.077,5.896
-8.083,5.888
-8.089,5.88
-8.095,5.872
-8.101,5.864
-8.107,5.856
-8.112,5.848
-8.118,5.84
-8.124,5.832
-8.13,5.824
-8.135,5.816
-8.141,5.808
-8.147,5.8
-8.152,5.792
-8.158,5.784
-8.164,5.776
-8.169,5.768
-8.175,5.76
-8.181,5.752
-8.186,5.744
-8.192,5.736
-8.197,5.728
-8.203,5.72
-8.209,5.712
-8.214,5.704
-8.22,5.696
-8.225,5.688
-8.231,5.68
-8.236,5.672
-8.242,5.664
-8.247,5.656
-8.253,5.648
-8.258,5.64
-8.264,5.632
-8.269,5.624
-8.275,5.616
-8.28,5.608
-8.285,5.6
-8.291,5.592
-8.296,5.584
-8.302,5.576
-8.307,5.568
-8.312,5.56
-8.318,5.552
-8.323,5.544
-8.328,5.536
-8.334,5.528
-8.339,5.52
-8.344,5.512
-8.35,5.504
-8.355,5.496
-8.36,5.488
-8.365,5.48
-8.371,5.472
-8.376,5.464
-8.381,5.456
-8.386,5.448
-8.391,5.44
-8.397,5.432
-8.402,5.424
-8.407,5.416
-8.412,5.408
-8.417,5.4
-8.422,5.392
-8.427,5.384
-8.432,5.376
-8.438,5.368
-8.443,5.36
-8.448,5.352
-8.453,5.344
-8.458,5.336
-8.463,5.328
-8.468,5.32
-8.473,5.312
-8.478,5.304
-8.483,5.296
-8.488,5.288
-8.493,5.28
-8.498,5.272
-8.503,5.264
-8.508,5.256
-8.513,5.248
-8.518,5.24
-8.523,5.232
-8.528,5.224
-8.532,5.216
-8.537,5.208
-8.542,5.2
-8.547,5.192
-8.552,5.184
-8.557,5.176
-8.562,5.168
-8.566,5.16
-8.571,5.152
-8.576,5.144
-8.581,5.136
-8.586,5.128
-8.59,5.12
-8.595,5.112
-8.6,5.104
-8.605,5.096
-8.609,5.088
-8.614,5.08
-8.619,5.072
-8.623,5.064
-8.628,5.056
-8.633,5.048
-8.638,5.04
-8.642,5.032
-8.647,5.024
-8.651,5.016
-8.656,5.008
-8.661,5.0
-8.665,4.992
-8.67,4.984
-8.675,4.976
-8.679,4.968
-8.684,4.96
-8.688,4.952
-8.693,4.944
-8.697,4.936
-8.702,4.928
-8.706,4.92
-8.711,4.912
-8.715,4.904
-8.72,4.896
-8.724,4.888
-8.729,4.88
-8.733,4.872
-8.738,4.864
-8.742,4.856
-8.747,4.848
-8.751,4.84
-8.756,4.832
-8.76,4.824
-8.764,4.816
-8.769,4.808
-8.773,4.8
-8.778,4.792
-8.782,4.784
-8.786,4.776
-8.791,4.768
-8.795,4.76
-8.799,4.752
-8.804,4.744
-8.808,4.736
-8.812,4.728
-8.816,4.72
-8.821,4.712
-8.825,4.704
-8.829,4.696
-8.834,4.688
-8.838,4.68
-8.842,4.672
-8.846,4.664
-8.85,4.656
-8.855,4.648
-8.859,4.64
-8.863,4.632
-8.867,4.624
-8.871,4.616
-8.876,4.608
-8.88,4.6
-8.884,4.592
-8.888,4.584
-8.892,4.576
-8.896,4.568
-8.9,4.56
-8.904,4.552
-8.908,4.544
-8.913,4.536
-8.917,4.528
-8.921,4.52
-8.925,4.512
-8.929,4.504
-8.933,4.496
-8.937,4.488
-8.941,4.48
-8.945,4.472
-8.949,4.464
-8.953,4.456
-8.957,4.448
-8.961,4.44
-8.965,4.432
-8.969,4.424
-8.973,4.416
-8.977,4.408
-8.98,4.4
-8.984,4.392
-8.988,4.384
-8.992,4.376
-8.996,4.368
-9.0,4.36
-9.004,4.352
-9.008,4.344
-9.012,4.336
-9.015,4.328
-9.019,4.32
-9.023,4.312
-9.027,4.304
-9.031,4.296
-9.034,4.288
-9.038,4.28
-9.042,4.272
-9.046,4.264
-9.05,4.256
-9.053,4.248
-9.057,4.24
-9.061,4.232
-9.065,4.224
-9.068,4.216
-9.072,4.208
-9.076,4.2
-9.079,4.192
-9.083,4.184
-9.087,4.176
-9.09,4.168
-9.094,4.16
-9.098,4.152
-9.101,4.144
-9.105,4.136
-9.109,4.128
-9.112,4.12
-9.116,4.112
-9.12,4.104
-9.123,4.096
-9.127,4.088
-9.13,4.08
-9.134,4.072
-9.137,4.064
-9.141,4.056
-9.145,4.048
-9.148,4.04
-9.152,4.032
-9.155,4.024
-9.159,4.016
-9.162,4.008
